UF;CO_MUNICIPIO;NO_MUNICIPIO;IFDM_2006;IFDM_2007;IFDM_2008;IFDM_2009;IFDM_2010;
SP;3513801;Diadema;0,810688132;0,804713059;0,541268133;0,849303221;0,8740829332;
SP;3513850;Dirce Reis;0,935;0,903197832;0,857266695;0,925;0,925;
SP;3513900;Divinolândia;0,83615431;0,852809487;0,667333594;0,843106061;0,875811242;
SP;3514007;Dobrada;0,866796066;0,907696477;0,634245223;0,87609443;0,8958505155;
SP;3514106;Dois Córregos;0,87518261;0,852922912;0,879204738;0,859475913;0,8863844637;
SP;3514205;Dolcinópolis;1;0,930853659;0,771802746;1;1;
SP;3514304;Dourado;0,810503539;0,816676404;0,671235979;0,864962687;0,8711496778;
SP;3514403;Dracena;0,859052277;0,913553459;0,707084736;0,940596976;0,9675;
SP;3514502;Duartina;0,938998937;0,9076204;0,908538874;0,904787234;0,9502289924;
SP;3514601;Dumont;0,931030404;0,934601335;0,640297495;0,902599338;0,93625;
SP;3514700;Echaporã;0,834073121;0,828566305;0,691283327;0,900636049;0,9284026369;
SP;3514809;Eldorado;0,805753182;0,792787063;0,573365171;0,836805408;0,8628400416;
SP;3514908;Elias Fausto;0,847273943;0,816846858;0,653334295;0,914378895;0,9283637285;
SP;3514924;Elisiário;0,9415947;0,848757223;0,678520576;0,921147099;0,9578531073;
SP;3514957;Embaúba;0,875321455;0,815157901;0,555063274;0,91247646;0,8742509363;
SP;3515004;Embu;0,782070799;0,772205359;0,848623188;0,827312941;0,8661063588;
SP;3515103;Embu-Guaçu;0,770405886;0,764123936;0,784567406;0,842133118;0,8835952896;
SP;3515129;Emilianópolis;0,812859014;0,830120966;0,819473131;0,902352941;0,8756432329;
SP;3515152;Engenheiro Coelho;0,803576726;0,814426918;0,704057814;0,81870923;0,8328065476;
SP;3515186;Espírito Santo do Pinhal;0,90188112;0,885927116;0,727529838;0,924177618;0,9468508026;
SP;3515194;Espírito Santo do Turvo;0,870048661;0,86715672;0,91440363;0,935840708;0,9498644986;
SP;3515202;Estrela d'Oeste;0,910860067;0,980632858;0,755318406;0,931851852;0,9602656546;
SP;3515301;Estrela do Norte;0,830813733;0,87480174;0,746809073;0,9425;0,9157485181;
SP;3515350;Euclides da Cunha Paulista;0,819106972;0,801041418;0,503958723;0,836953599;0,8724933176;
SP;3515400;Fartura;0,945756907;0,907557545;0,79757935;0,968041894;0,9820463428;
SP;3515509;Fernandópolis;0,942128614;0,904944358;0,953230337;0,970455115;0,98;
SP;3515608;Fernando Prestes;0,926389149;0,888338999;0,676986598;0,972145287;0,9546111111;
SP;3515657;Fernão;0,894225722;0,877448879;0,935;0,996382429;1;
SP;3515707;Ferraz de Vasconcelos;0,781236224;0,749877949;0,935;0,783827753;0,8269437354;
SP;3515806;Flora Rica;0,788000001;0,767014292;0,828721461;0,906351707;0,9447058824;
SP;3515905;Floreal;0,920598122;0,895589312;0,734260998;0,987743764;0,995;
SP;3516002;Flórida Paulista;0,863894646;0,906188523;0,879411765;0,867408341;0,9051651982;
SP;3516101;Florínia;0,834830294;0,863531828;0,87234985;0,82287234;0,8850660066;
SP;3516200;Franca;0,853100675;0,859506825;0,738424555;0,870973414;0,925356862;
SP;3516309;Francisco Morato;0,752094888;0,738186015;0,595815133;0,794419205;0,8231817942;
SP;3516408;Franco da Rocha;0,79641144;0,794042347;0,601932032;0,849471465;0,8760774674;
SP;3516507;Gabriel Monteiro;0,9475;0,929543705;0,808535444;0,9725;0,9725;
SP;3516606;Gália;0,826926005;0,817941329;0,606311959;0,881116236;0,9004567643;
SP;3516705;Garça;0,920563551;0,864267653;0,629035486;0,868301166;0,9103947368;
SP;3516804;Gastão Vidigal;0,876311475;0,846965724;0,815833333;0,875277;0,8814421711;
SP;3516853;Gavião Peixoto;0,930181818;0,897730352;0,535886592;0,9225;0,9225;
SP;3516903;General Salgado;0,878326261;0,875808829;0,717147061;0,910802469;0,9249068901;
SP;3517000;Getulina;0,826355011;0,783946066;0,491795609;0,808552096;0,8397567151;
SP;3517109;Glicério;0,919232621;0,899308943;0,726994721;0,9675;0,9675;
SP;3517208;Guaiçara;0,856103703;0,808102285;0,853598071;0,794533748;0,7885638067;
SP;3517307;Guaimbê;0,81822504;0,798388538;0,87860964;0,855805586;0,8620461071;
SP;3517406;Guaíra;0,876106228;0,88569378;0,879735772;0,905081186;0,9184741011;
SP;3517505;Guapiaçu;0,861089241;0,856937074;0,859777704;0,902521293;0,9131048585;
SP;3517604;Guapiara;0,777461366;0,762235381;0,779878935;0,812060738;0,8748751357;
SP;3517703;Guará;0,807429083;0,852938945;0,873302718;0,852416447;0,861778607;
SP;3517802;Guaraçaí;0,855313381;0,877289619;0,886959194;0,879477226;0,9148461304;
SP;3517901;Guaraci;0,896861015;0,885873327;0,917605386;0,940678271;0,9101480638;
SP;3518008;Guarani d'Oeste;0,920498141;0,877631786;0,92;0,975;0,972375;
SP;3518107;Guarantã;0,804654472;0,754799578;0,812443;0,807192671;0,8047746154;
SP;3518206;Guararapes;0,888368197;0,901296687;0,930626215;0,91551396;0,9165849448;
SP;3518305;Guararema;0,876192678;0,893152687;0,903771155;0,883460803;0,9297272877;
SP;3518404;Guaratinguetá;0,841640416;0,832239389;0,859064723;0,85794263;0,9030417444;
SP;3518503;Guareí;0,768956478;0,785485714;0,76852074;0,792723577;0,8686769759;
SP;3518602;Guariba;0,837252125;0,881050055;0,871199607;0,88006923;0,8730684189;
SP;3518701;Guarujá;0,777016831;0,784602954;0,793556077;0,787418695;0,8305649979;
SP;3518800;Guarulhos;0,799425471;0,767219571;0,804068113;0,837479377;0,8782194391;
SP;3518859;Guatapará;0,679017447;0,828853998;0,862103934;0,886666667;0,9378666667;
SP;3518909;Guzolândia;0,827936467;0,851654705;0,865829466;0,848557692;0,8514131338;
SP;3519006;Herculândia;0,785312722;0,797769998;0,837313916;0,836472431;0,8568675701;
SP;3519055;Holambra;0,83303319;0,905995935;0,901779452;0,965202703;0,9736764706;
SP;3519071;Hortolândia;0,830597222;0,806740291;0,84820546;0,878345383;0,9020899406;
SP;3519105;Iacanga;0,886004278;0,863585738;0,882742616;0,900889904;0,8924558499;
SP;3519204;Iacri;0,818310223;0,835294498;0,835039466;0,877979127;0,9033431953;
SP;3519253;Iaras;0,744819798;0,759913518;0,775891453;0,74363762;0,8286254258;
SP;3519303;Ibaté;0,775810712;0,789097766;0,81252154;0,848733752;0,8640048544;
SP;3519402;Ibirá;0,874476874;0,843271675;0,874393939;0,905998965;0,8969281644;
SP;3519501;Ibirarema;0,823509485;0,894173442;0,897626419;0,841805776;0,8733986035;
SP;3519600;Ibitinga;0,854455256;0,847800296;0,881249209;0,902748395;0,9182523444;
SP;3519709;Ibiúna;0,785940993;0,764395404;0,817652347;0,807932116;0,850843192;
SP;3519808;Icém;0,8601631;0,859671625;0,867977158;0,92018554;0,9391884182;
SP;3519907;Iepê;0,829149083;0,841251509;0,852270992;0,876432911;0,9041666667;
SP;3520004;Igaraçu do Tietê;0,877975427;0,847964304;0,892128903;0,869707379;0,8915798519;
SP;3520103;Igarapava;0,870949621;0,869260422;0,90534405;0,923347137;0,9132873109;
SP;3520202;Igaratá;0,827871873;0,838988332;0,866762537;0,844;0,8687981859;
SP;3520301;Iguape;0,783112738;0,776065537;0,80107288;0,844936109;0,8657243963;
SP;3520400;Ilhabela;0,880532427;0,876701498;0,913120567;0,891446844;0,8948387307;
SP;3520426;Ilha Comprida;0,773079899;0,796806532;0,782560311;0,795550242;0,8993203966;
SP;3520442;Ilha Solteira;0,901903052;0,90208107;0,640458045;0,951858903;0,9700531488;
SP;3520509;Indaiatuba;0,894509329;0,885583873;0,839264706;0,939313173;0,9585397412;
SP;3520608;Indiana;0,863339921;0,799280494;0,687451819;0,875541126;0,8880368098;
SP;3520707;Indiaporã;0,900671463;0,932540763;0,67821729;0,951171171;0,98;
SP;3520806;Inúbia Paulista;0,873097971;0,845222448;0,692736683;0,858932462;0,8990909091;
SP;3520905;Ipaussu;0,803081344;0,82121828;0,621140465;0,88257109;0,9018311404;
SP;3521002;Iperó;0,723940569;0,752728207;0,439990571;0,80165425;0,8078865229;
SP;3521101;Ipeúna;0,877779836;0,923851719;0,770791855;0,944738048;0,945;
SP;3521150;Ipiguá;0,804344195;0,82986739;0,606802778;0,884166257;0,8908730159;
SP;3521200;Iporanga;0,783910672;0,757245326;0,875339585;0,721663438;0,7630108087;
SP;3521309;Ipuã;0,647702515;0,828284759;0,675097776;0,848323967;0,8789717838;
SP;3521408;Iracemápolis;0,887776611;0,890941771;0,817118939;0,971640609;0,9590189873;
SP;3521507;Irapuã;0,924405875;0,893494766;0,780519705;0,916255869;0,9246004566;
SP;3521606;Irapuru;0,861302647;0,868217274;0,945;0,840192461;0,8490434617;
SP;3521705;Itaberá;0,784022186;0,803900134;0,471814739;0,849331502;0,89321949;
SP;3521804;Itaí;0,792488346;0,804536859;0,566282662;0,843006488;0,8507995965;
SP;3521903;Itajobi;0,898335998;0,883440655;0,823122654;0,948915187;0,9570621469;
SP;3522000;Itaju;0,944112525;0,907100708;0,909834123;0,976620584;0,9576155718;
SP;3522109;Itanhaém;0,85068335;0,801402747;0,863806218;0,897630992;0,9286036924;
SP;3522158;Itaóca;0,750995671;0,782073837;0,865156941;0,869381599;0,9411764706;
SP;3522208;Itapecerica da Serra;0,813076987;0,800747714;0,82233367;0,820314783;0,8354567229;
SP;3522307;Itapetininga;0,839927538;0,834076031;0,853675057;0,881187237;0,9158724942;
SP;3522406;Itapeva;0,845541765;0,841165197;0,840192004;0,890354059;0,9435160018;
SP;3522505;Itapevi;0,764584133;0,761173381;0,810745303;0,785809537;0,826712517;
SP;3522604;Itapira;0,863324618;0,86235582;0,877171816;0,88559301;0,9292098366;
SP;3522653;Itapirapuã Paulista;0,782198823;0,764432806;0,795453359;0,795906124;0,8257545297;
SP;3522703;Itápolis;0,903884072;0,860202802;0,906398282;0,920500443;0,938231388;
SP;3522802;Itaporanga;0,86901803;0,876564366;0,888265575;0,854000512;0,8963098299;
SP;3522901;Itapuí;0,890986461;0,84959088;0,898442368;0,941642674;0,9513785337;
SP;3523008;Itapura;0,887607062;0,844050611;0,881803714;0,831460114;0,8739814815;
SP;3523107;Itaquaquecetuba;0,710803961;0,688428984;0,717661429;0,738799732;0,7697415706;
SP;3523206;Itararé;0,793500393;0,797505661;0,817065852;0,835194704;0,8759326224;
SP;3523305;Itariri;0,816528193;0,77338276;0,797059323;0,812362409;0,8231490787;
SP;3523404;Itatiba;0,895191046;0,910399343;0,930907051;0,913503377;0,9329922131;
SP;3523503;Itatinga;0,818381864;0,825279599;0,826420683;0,819569668;0,8634423245;
SP;3523602;Itirapina;0,823434307;0,841790606;0,856539016;0,9;0,9234567901;
SP;3523701;Itirapuã;0,799150582;0,800160976;0,816831442;0,855917915;0,8753573688;
SP;3523800;Itobi;0,798968441;0,787634683;0,817011494;0,811904762;0,8585631181;
SP;3523909;Itu;0,830604937;0,844286051;0,874854684;0,86025012;0,8864329393;
SP;3524006;Itupeva;0,869802017;0,88319265;0,866598699;0,892098997;0,9053285042;
SP;3524105;Ituverava;0,828808829;0,838424272;0,862005701;0,850848536;0,9148529412;
SP;3524204;Jaborandi;0,871237894;0,890095146;0,9125;0,9325;0,9325;
SP;3524303;Jaboticabal;0,850949156;0,863492218;0,879738347;0,881639964;0,9176464889;
SP;3524402;Jacareí;0,846750141;0,855432288;0,879949341;0,90095069;0,9238748401;
SP;3524501;Jaci;0,864254116;0,893610763;0,903150267;0,888758661;0,8983333333;
SP;3524600;Jacupiranga;0,805078154;0,776219812;0,850176863;0,818370647;0,7885372475;
SP;3524709;Jaguariúna;0,929179148;0,954444444;0,96;0,92172426;0,9566096416;
SP;3524808;Jales;0,895323069;0,925829554;0,907170753;0,948962856;0,9733288918;
SP;3524907;Jambeiro;0,844973577;0,877075109;0,821607801;0,811398756;0,8778315402;
SP;3525003;Jandira;0,807450511;0,803924019;0,83915222;0,810799183;0,8268748548;
SP;3525102;Jardinópolis;0,792907835;0,852483282;0,852059235;0,851249712;0,890040125;
SP;3525201;Jarinu;0,819963385;0,822751401;0,813010642;0,815469005;0,9005150755;
SP;3525300;Jaú;0,90079713;0,836237369;0,882399108;0,894980315;0,8926787937;
SP;3525409;Jeriquara;0,854244845;0,932757453;0,907399342;0,899550269;0,9357591817;
SP;3525508;Joanópolis;0,823317896;0,890420391;0,923656885;0,948796296;0,9454306609;
SP;3525607;João Ramalho;0,785982039;0,811687115;0,841723301;0,875995086;0,8960197664;
SP;3525706;José Bonifácio;0,862329197;0,851674535;0,89776987;0,869406025;0,890816925;
SP;3525805;Júlio Mesquita;0,884515171;0,837696819;0,877043011;0,83312591;0,842373817;
SP;3525854;Jumirim;0,913760397;0,956635222;0,971808943;0,964925474;0,9606808155;
SP;3525904;Jundiaí;0,829020438;0,852673108;0,885873381;0,918524325;0,9276371546;
SP;3526001;Junqueirópolis;0,927731623;0,944093539;0,953497807;0,98;0,98;
SP;3526100;Juquiá;0,789273132;0,766363033;0,795060906;0,789926253;0,800175995;
SP;3526209;Juquitiba;0,815488168;0,807756362;0,847258735;0,798853047;0,8309003541;
SP;3526308;Lagoinha;0,800137917;0,824208508;0,820633179;0,816827697;0,8395361381;
SP;3526407;Laranjal Paulista;0,839982618;0,874627952;0,880769737;0,839322281;0,8628689058;
SP;3526506;Lavínia;0,882178354;0,85474937;0,799787603;0,841614583;0,9156487318;
SP;3526605;Lavrinhas;0,773579338;0,746560377;0,744878037;0,763445557;0,7860454045;
SP;3526704;Leme;0,853212112;0,852206758;0,888568915;0,932562822;0,9575;
SP;3526803;Lençóis Paulista;0,893487994;0,870180642;0,914514976;0,943353483;0,9597161098;
SP;3526902;Limeira;0,932248635;0,871160773;0,907440332;0,898418437;0,9174968841;
SP;3527009;Lindóia;0,80332112;0,839516338;0,913241768;0,864822838;0,8664039377;
SP;3527108;Lins;0,87105714;0,860077518;0,870513699;0,866696217;0,9113488388;
SP;3527207;Lorena;0,8097042;0,794511347;0,817531167;0,834872401;0,8431162808;
SP;3527256;Lourdes;0,923844492;0,871235321;0,898175676;0,959285714;0,995;
SP;3527306;Louveira;0,868241817;0,875322559;0,92764795;0,9775;0,9681208852;
SP;3527405;Lucélia;0,857248197;0,898635052;0,891042363;0,929226768;0,9247058824;
SP;3527504;Lucianópolis;0,923327225;0,966192412;0,975;0,901085271;0,9266666667;
SP;3527603;Luís Antônio;0,677878901;0,854481259;0,813843399;0,797858623;0,8573176277;
SP;3527702;Luiziânia;0,846705426;0,794328797;0,824606624;0,902523998;0,9236711712;
SP;3527801;Lupércio;0,853194539;0,812996579;0,893157895;0,892588962;0,935;
SP;3527900;Lutécia;0,91444092;0,923888889;0,912017179;0,924723502;0,945;
SP;3528007;Macatuba;0,934535872;0,848325404;0,893308267;0,914282116;0,9373952096;
SP;3528106;Macaubal;0,857534165;0,819065041;0,845481928;0,836180038;0,8690360102;
SP;3528205;Macedônia;0,880576222;0,935217598;0,948990455;0,968600629;0,9403129713;
SP;3528304;Magda;0,841111111;0,862649052;0,87715812;0,887836879;0,9081527094;
SP;3528403;Mairinque;0,83450742;0,859280833;0,863972295;0,874836144;0,9086355759;
SP;3528502;Mairiporã;0,836124086;0,810085028;0,839933487;0,870660173;0,9029873121;
SP;3528601;Manduri;0,803468981;0,803859167;0,849928995;0,845586378;0,8242151513;
SP;3528700;Marabá Paulista;0,891328295;0,841599617;0,798315256;0,843166667;0,9087585034;
SP;3528809;Maracaí;0,886736479;0,876694139;0,887384259;0,899114911;0,9179738562;
SP;3528858;Marapoama;0,825117082;0,80163704;0,815136612;0,940495868;1;
SP;3528908;Mariápolis;0,940349957;0,900535453;0,885407268;0,875135135;0,8808934708;
SP;3529005;Marília;0,924308956;0,930295538;0,953287707;0,961459219;0,9825;
SP;3529104;Marinópolis;0,920692542;0,945272385;0,97;0,889985549;0,9975;
SP;3529203;Martinópolis;0,881147834;0,865328357;0,911767063;0,912105241;0,9378333333;
SP;3529302;Matão;0,890188631;0,905851117;0,921792595;0,951708689;0,9679774808;
SP;3529401;Mauá;0,792455864;0,818908383;0,830733094;0,8142065;0,8547972316;
SP;3529500;Mendonça;0,913675124;0,9275271;0,9675;0,98383574;0,9925;
SP;3529609;Meridiano;0,932136364;0,953156638;0,965;0,964994426;1;
SP;3529658;Mesópolis;0,884122807;0,866245318;0,901361502;0,946897163;0,9326149425;
SP;3529708;Miguelópolis;0,782990994;0,827797393;0,839107774;0,832436533;0,8611433682;
SP;3529807;Mineiros do Tietê;0,875107556;0,846975702;0,871719114;0,879496403;0,8780062586;
SP;3529906;Miracatu;0,787156247;0,792154608;0,804571544;0,798418561;0,8567945053;
SP;3530003;Mira Estrela;0,941;0,925670732;0,950698198;0,9725;0,9535404412;
SP;3530102;Mirandópolis;0,841086998;0,830568347;0,872872417;0,908089405;0,9064641652;
SP;3530201;Mirante do Paranapanema;0,884419192;0,873777248;0,895053311;0,855086648;0,8782696228;
SP;3530300;Mirassol;0,905306687;0,905332963;0,8786783;0,932407084;0,9741936626;
SP;3530409;Mirassolândia;0,84845391;0,870557871;0,906622807;0,950531915;0,975;
SP;3530508;Mococa;0,872511002;0,876483002;0,911782367;0,929242893;0,9582680355;
SP;3530607;Moji das Cruzes;0,858335253;0,837351171;0,888696001;0,918138128;0,8717119482;
SP;3530706;Mogi Guaçu;0,850052135;0,885933093;0,901940369;0,914258657;0,9288522419;
SP;3530805;Moji-Mirim;0,892134604;0,84693727;0,881086;0,887096588;0,9041999457;
SP;3530904;Mombuca;0,821134731;0,863006471;0,894599638;0,88638735;0,9272685185;
SP;3531001;Monções;0,75;0,911165312;0,93;0,937214112;0,945;
SP;3531100;Mongaguá;0,807991044;0,805164522;0,831803723;0,866214967;0,8686266201;
SP;3531209;Monte Alegre do Sul;0,669460446;0,876778;0,856873683;0,886864664;0,8681636179;
SP;3531308;Monte Alto;0,878995976;0,890749652;0,912242041;0,905278109;0,9332894737;
SP;3531407;Monte Aprazível;0,878615624;0,891089833;0,91977639;0,91793436;0,8801857204;
SP;3531506;Monte Azul Paulista;0,807956903;0,822537705;0,868142983;0,917215447;0,9436177052;
SP;3531605;Monte Castelo;0,899032439;0,921506602;0,875390071;0,949612763;0,9625;
SP;3531704;Monteiro Lobato;0,820455102;0,833914053;0,825101482;0,847893543;0,8561856369;
SP;3531803;Monte Mor;0,833169808;0,831322812;0,83879622;0,894488545;0,9313857268;
SP;3531902;Morro Agudo;0,830557677;0,821258205;0,85214163;0,859727522;0,8841549988;
SP;3532009;Morungaba;0,82437273;0,810528479;0,813211708;0,853888889;0,9036809269;
SP;3532058;Motuca;0,849369232;0,848509485;0,865354018;0,903549307;0,9335082873;
SP;3532108;Murutinga do Sul;0,860760158;0,90357187;0,883911798;0,908681055;0,9048087432;
SP;3532157;Nantes;0,819691027;0,89106285;0,85992126;0,892158635;0,9275;
SP;3532207;Narandiba;0,847383621;0,842106538;0,801070617;0,866736111;0,8869170619;
SP;3532306;Natividade da Serra;0,722540124;0,702360148;0,72622616;0,728611863;0,7341055641;
SP;3532405;Nazaré Paulista;0,787205201;0,799540502;0,825649111;0,813882714;0,8679800873;
SP;3532504;Neves Paulista;0,874683384;0,902771003;0,905399824;0,910910187;0,9475295755;
SP;3532603;Nhandeara;0,898913912;0,891200779;0,930743243;0,944343878;0,9454554865;
SP;3532702;Nipoã;0,891282607;0,867453606;0,874414722;0,8745293;0,8800807941;
SP;3532801;Nova Aliança;0,930452612;0,888173356;0,915;0,902326958;0,9197846442;
SP;3532827;Nova Campina;0,61361876;0,695140337;0,689408081;0,750849748;0,8344398515;
SP;3532843;Nova Canaã Paulista;0,794083333;0,824708838;0,809088367;0,853981481;0,9298529412;
SP;3532868;Nova Castilho;0,633333333;0,857928765;0,893333333;0,841759259;0,9297868217;
SP;3532900;Nova Europa;0,892508449;0,846449077;0,912820233;0,863462606;0,8555957768;
SP;3533007;Nova Granada;0,91353113;0,85307342;0,860782313;0,876844065;0,8984806367;
SP;3533106;Nova Guataporanga;0,912575758;0,913753388;0,925;0,904543011;0,9151484018;
SP;3533205;Nova Independência;0,863252933;0,926808943;0,9325;0,9425;0,9323148148;
SP;3533254;Novais;0,930523425;0,904864499;0,905;0,924843604;0,9023113208;
SP;3533304;Nova Luzitânia;0,938289025;0,9525;0,918125;0,959850427;0,947483165;
SP;3533403;Nova Odessa;0,894666171;0,901927103;0,899561576;0,890877016;0,9042641774;
SP;3533502;Novo Horizonte;0,88655118;0,865098997;0,869018598;0,956293254;0,9340349977;
SP;3533601;Nuporanga;0,871578241;0,863381305;0,895756375;0,971366479;0,9814264905;
SP;3533700;Ocauçu;0,907378823;0,909042805;0,926375;0,93785756;0,9424889706;
SP;3533809;Óleo;0,821830118;0,835410555;0,829781421;0,848948326;0,8707978723;
SP;3533908;Olímpia;0,922897962;0,853984768;0,898801488;0,929145299;0,9303092919;
SP;3534005;Onda Verde;0,937394175;0,858585308;0,866680291;0,864725442;0,9058870968;
